CountryName,CountryISO3,Year,IndicatorName,IndicatorCode,Value
Bosnia and Herzegovina,BIH,1972,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.79420454276868
Bosnia and Herzegovina,BIH,1971,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.89385022919598
Bosnia and Herzegovina,BIH,1970,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.94775424912372
Bosnia and Herzegovina,BIH,1969,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.95410400784479
Bosnia and Herzegovina,BIH,1968,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.91230464275398
Bosnia and Herzegovina,BIH,1967,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.8354349082537
Bosnia and Herzegovina,BIH,1966,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.75203262343875
Bosnia and Herzegovina,BIH,1965,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.68358816564757
Bosnia and Herzegovina,BIH,1964,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.62997606622522
Bosnia and Herzegovina,BIH,1963,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.58590250005545
Bosnia and Herzegovina,BIH,1962,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.54619086403261
Bosnia and Herzegovina,BIH,1961,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.48912839906693
Bosnia and Herzegovina,BIH,1960,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.40320744877256
Bosnia and Herzegovina,BIH,2022,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,7.13383128897417
Bosnia and Herzegovina,BIH,2021,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,7.04481129448261
Bosnia and Herzegovina,BIH,2020,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.85442700407522
Bosnia and Herzegovina,BIH,2019,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.63133723508414
Bosnia and Herzegovina,BIH,2018,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.35475903849517
Bosnia and Herzegovina,BIH,2017,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.07190394542478
Bosnia and Herzegovina,BIH,2016,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.79322864111392
Bosnia and Herzegovina,BIH,2015,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.43490311944522
Bosnia and Herzegovina,BIH,2014,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.0334175504166
Bosnia and Herzegovina,BIH,2013,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.68699882823679
Bosnia and Herzegovina,BIH,2012,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.43836182766515
Bosnia and Herzegovina,BIH,2011,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.34870609248695
Bosnia and Herzegovina,BIH,2010,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.44765682178043
Bosnia and Herzegovina,BIH,2009,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.64712977838404
Bosnia and Herzegovina,BIH,2008,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.88000887319355
Bosnia and Herzegovina,BIH,2007,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.11135268589289
Bosnia and Herzegovina,BIH,2006,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.2933352034241
Bosnia and Herzegovina,BIH,2005,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.39347249063814
Bosnia and Herzegovina,BIH,2004,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.39813474531918
Bosnia and Herzegovina,BIH,2003,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.33861933699581
Bosnia and Herzegovina,BIH,2002,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.25178751692152
Bosnia and Herzegovina,BIH,2001,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.1472874423073
Bosnia and Herzegovina,BIH,2000,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.04230906498695
Bosnia and Herzegovina,BIH,1999,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.95002876448094
Bosnia and Herzegovina,BIH,1998,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.87905313525908
Bosnia and Herzegovina,BIH,1997,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.85400441154902
Bosnia and Herzegovina,BIH,1996,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.90146415266597
Bosnia and Herzegovina,BIH,1995,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.96042145195427
Bosnia and Herzegovina,BIH,1994,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.81308422101406
Bosnia and Herzegovina,BIH,1993,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.51066974338931
Bosnia and Herzegovina,BIH,1992,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.1234798402498
Bosnia and Herzegovina,BIH,1991,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.79598135217834
Bosnia and Herzegovina,BIH,1990,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.57083698825653
Bosnia and Herzegovina,BIH,1989,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.31903815312939
Bosnia and Herzegovina,BIH,1988,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.04409126719458
Bosnia and Herzegovina,BIH,1987,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.77259243891616
Bosnia and Herzegovina,BIH,1986,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.5541645080543
Bosnia and Herzegovina,BIH,1985,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.4249779102347
Bosnia and Herzegovina,BIH,1984,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.38956059816591
Bosnia and Herzegovina,BIH,1983,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.44089121622351
Bosnia and Herzegovina,BIH,1982,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.5539143084116
Bosnia and Herzegovina,BIH,1981,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.67504390200148
Bosnia and Herzegovina,BIH,1980,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.76753010712549
Bosnia and Herzegovina,BIH,1979,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.82518805235008
Bosnia and Herzegovina,BIH,1978,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.84717815465015
Bosnia and Herzegovina,BIH,1977,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.83076343324456
Bosnia and Herzegovina,BIH,1976,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.78609887325656
Bosnia and Herzegovina,BIH,1975,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.72019413785086
Bosnia and Herzegovina,BIH,1974,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.63583089930822
Bosnia and Herzegovina,BIH,1973,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.53639589206055
Bosnia and Herzegovina,BIH,1972,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.43464682005415
Bosnia and Herzegovina,BIH,1971,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.3489419971123
Bosnia and Herzegovina,BIH,1970,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.29108699607736
Bosnia and Herzegovina,BIH,1969,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.25921107921942
Bosnia and Herzegovina,BIH,1968,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.25212200670879
Bosnia and Herzegovina,BIH,1967,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.25770086949904
Bosnia and Herzegovina,BIH,1966,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.24395361010047
Bosnia and Herzegovina,BIH,1965,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.18945835679295
Bosnia and Herzegovina,BIH,1964,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.09646437236844
Bosnia and Herzegovina,BIH,1963,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.96309976778336
Bosnia and Herzegovina,BIH,1962,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.80377673165453
Bosnia and Herzegovina,BIH,1961,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.66436382091581
Bosnia and Herzegovina,BIH,1960,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.57892942228179
Bosnia and Herzegovina,BIH,2022,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,6.34314059305924
Bosnia and Herzegovina,BIH,2021,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,6.25236194371082
Bosnia and Herzegovina,BIH,2020,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,6.05712266463423
Bosnia and Herzegovina,BIH,2019,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.81950179848279
Bosnia and Herzegovina,BIH,2018,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.52748068911199
Bosnia and Herzegovina,BIH,2017,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.24646287402482
Bosnia and Herzegovina,BIH,2016,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.99053672506798
Bosnia and Herzegovina,BIH,2015,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.66906388276541
Bosnia and Herzegovina,BIH,2014,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.30562037507366
Bosnia and Herzegovina,BIH,2013,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.98808143296925
Bosnia and Herzegovina,BIH,2012,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.7464257491666
Bosnia and Herzegovina,BIH,2011,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.63090259191773
Bosnia and Herzegovina,BIH,2010,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.67812506302902
Bosnia and Herzegovina,BIH,2009,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.81683827880588
Bosnia and Herzegovina,BIH,2008,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.99786778998407
Bosnia and Herzegovina,BIH,2007,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.1944033703963
Bosnia and Herzegovina,BIH,2006,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.3697831297307
Bosnia and Herzegovina,BIH,2005,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.48842968277823
Bosnia and Herzegovina,BIH,2004,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.51834102385298
Bosnia and Herzegovina,BIH,2003,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.48170081530209
Bosnia and Herzegovina,BIH,2002,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.41399271761731
Bosnia and Herzegovina,BIH,2001,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.33314764864548
Bosnia and Herzegovina,BIH,2000,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.25904288768091
Bosnia and Herzegovina,BIH,1999,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.19176059919324
Bosnia and Herzegovina,BIH,1998,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.12946278348773
Bosnia and Herzegovina,BIH,1997,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.08636307498479
Bosnia and Herzegovina,BIH,1996,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.06552539457523
Bosnia and Herzegovina,BIH,1995,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.00071219853988
Bosnia and Herzegovina,BIH,1994,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.73516012413482
Bosnia and Herzegovina,BIH,1993,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.34280794831048
Bosnia and Herzegovina,BIH,1992,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.90882135687946
Bosnia and Herzegovina,BIH,1991,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.54317877956113
Bosnia and Herzegovina,BIH,1990,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.27337723821278
Bosnia and Herzegovina,BIH,1989,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.03570255776125
Bosnia and Herzegovina,BIH,1988,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.82892536456153
Bosnia and Herzegovina,BIH,1987,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.66482044982882
Bosnia and Herzegovina,BIH,1986,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.55702573323893
Bosnia and Herzegovina,BIH,1985,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.5102603524148
Bosnia and Herzegovina,BIH,1984,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.52295440951207
Bosnia and Herzegovina,BIH,1983,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.59672041193364
Bosnia and Herzegovina,BIH,1982,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.71793459342616
Bosnia and Herzegovina,BIH,1981,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.85739616632859
Bosnia and Herzegovina,BIH,1980,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.99499973259314
Bosnia and Herzegovina,BIH,1979,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.12579068153946
Bosnia and Herzegovina,BIH,1978,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.24701638151228
Bosnia and Herzegovina,BIH,1977,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.34505359980794
Bosnia and Herzegovina,BIH,1976,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.40989312674027
Bosnia and Herzegovina,BIH,1975,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.43569562320419
Bosnia and Herzegovina,BIH,1974,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.42220166076102
Bosnia and Herzegovina,BIH,1973,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.3715307351037
Bosnia and Herzegovina,BIH,1972,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.29620175376397
Bosnia and Herzegovina,BIH,1971,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.21813628045918
Bosnia and Herzegovina,BIH,1970,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.15251405420853
Bosnia and Herzegovina,BIH,1969,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.09891189870115
Bosnia and Herzegovina,BIH,1968,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.05271062502144
Bosnia and Herzegovina,BIH,1967,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.00879329524571
Bosnia and Herzegovina,BIH,1966,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.95041216789511
Bosnia and Herzegovina,BIH,1965,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.86999960610856
Bosnia and Herzegovina,BIH,1964,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.77167661894638
Bosnia and Herzegovina,BIH,1963,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.65501356946867
Bosnia and Herzegovina,BIH,1962,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.52975374234223
Bosnia and Herzegovina,BIH,1961,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.42181687177889
Bosnia and Herzegovina,BIH,1960,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.34379643269979
Bosnia and Herzegovina,BIH,2022,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,337803
Bosnia and Herzegovina,BIH,2021,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,336756
Bosnia and Herzegovina,BIH,2020,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,334535
Bosnia and Herzegovina,BIH,2019,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,330067
Bosnia and Herzegovina,BIH,2018,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,324578
Bosnia and Herzegovina,BIH,2017,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,319398
Bosnia and Herzegovina,BIH,2016,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,315552
